TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,D15,M1,M2,M3,M4,M5,M6,M7,M8,M9,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40
2987170,0,5559100,21.84,C,13992.0,,150.0,discover,189.0,debit,174.0,87.0,11.408023,144.1532,yahoo.com,yahoo.com,11.0,23.0,20.0,35.0,4.0,9.0,25.0,8.0,16.0,38.0,26.0,13.0,38.0,1.0,325.0,492.0,,,516.0,89.0,213.0,138.0,534.0,103.0,141.0,295.0,490.0,115.0,305.0,T,T,F,T,F,F,T,T,T,4.0,0.0,0.0,4.0,2.0,5.0,5.0,6.0,1.0,4.0,4.0,1.0,4.0,0.0,5.0,5.0,2.0,0.0,2.0,0.0,6.0,0.0,2.0,6.0,7.0,4.0,1.0,0.0,3.0,5.0,3.0,3.0,7.0,7.0,2.0,4.0,2.0,3.0,3.0,0.0
2987171,0,5603710,29.56,S,2008.0,,185.0,visa,225.0,debit,503.0,87.0,23.616234,,gmail.com,yahoo.com,22.0,1.0,27.0,24.0,19.0,12.0,8.0,36.0,20.0,39.0,5.0,2.0,4.0,14.0,345.0,29.0,182.0,575.0,130.0,420.0,214.0,181.0,465.0,409.0,337.0,189.0,39.0,180.0,226.0,F,T,F,T,T,F,F,T,F,3.0,1.0,5.0,4.0,2.0,4.0,5.0,6.0,6.0,5.0,0.0,7.0,5.0,5.0,0.0,4.0,4.0,2.0,4.0,6.0,3.0,0.0,5.0,7.0,2.0,0.0,3.0,6.0,5.0,3.0,7.0,1.0,5.0,0.0,6.0,1.0,4.0,7.0,6.0,2.0
2987172,0,5824658,34.84,R,11951.0,587.0,150.0,discover,209.0,credit,178.0,87.0,84.10255,333.82104,hotmail.com,gmail.com,31.0,25.0,11.0,13.0,21.0,20.0,14.0,39.0,37.0,35.0,2.0,6.0,1.0,16.0,132.0,512.0,,416.0,333.0,563.0,90.0,174.0,443.0,415.0,30.0,91.0,72.0,261.0,534.0,F,T,T,F,F,F,F,F,F,6.0,5.0,2.0,3.0,7.0,5.0,,6.0,4.0,5.0,7.0,6.0,6.0,5.0,0.0,4.0,3.0,3.0,0.0,2.0,0.0,0.0,6.0,0.0,5.0,7.0,5.0,2.0,2.0,5.0,5.0,0.0,1.0,3.0,3.0,4.0,0.0,2.0,2.0,5.0
2987173,0,5831878,56.97,R,17517.0,177.0,185.0,discover,191.0,debit,474.0,87.0,0.4690297,,anonymous.com,hotmail.com,8.0,17.0,10.0,29.0,24.0,9.0,11.0,25.0,1.0,12.0,3.0,37.0,25.0,16.0,433.0,181.0,527.0,,599.0,134.0,497.0,6.0,339.0,142.0,139.0,212.0,538.0,125.0,475.0,T,T,F,F,F,T,F,T,T,2.0,6.0,7.0,6.0,7.0,3.0,7.0,7.0,1.0,2.0,5.0,2.0,7.0,3.0,0.0,2.0,5.0,3.0,0.0,1.0,3.0,5.0,7.0,1.0,7.0,0.0,7.0,6.0,7.0,3.0,5.0,0.0,3.0,3.0,0.0,2.0,6.0,0.0,6.0,1.0
2987174,0,5851218,38.75,C,14320.0,152.0,150.0,american express,220.0,credit,271.0,87.0,47.33789,,anonymous.com,hotmail.com,22.0,4.0,29.0,24.0,17.0,38.0,26.0,20.0,35.0,32.0,38.0,21.0,1.0,31.0,115.0,372.0,,212.0,13.0,8.0,404.0,70.0,222.0,437.0,460.0,2.0,75.0,565.0,108.0,T,F,F,T,F,F,F,F,T,1.0,6.0,5.0,5.0,5.0,6.0,7.0,1.0,3.0,5.0,1.0,7.0,0.0,6.0,4.0,1.0,5.0,7.0,1.0,7.0,7.0,4.0,2.0,1.0,0.0,7.0,4.0,7.0,0.0,7.0,4.0,2.0,0.0,1.0,4.0,7.0,5.0,6.0,5.0,0.0
2987175,0,5888481,173.17,R,8010.0,570.0,150.0,mastercard,117.0,debit,524.0,87.0,9.393722,184.0373,gmail.com,gmail.com,27.0,8.0,28.0,30.0,7.0,0.0,35.0,23.0,13.0,18.0,38.0,36.0,31.0,27.0,501.0,543.0,,366.0,104.0,216.0,517.0,570.0,153.0,38.0,297.0,133.0,180.0,587.0,23.0,F,F,T,T,F,F,T,T,F,4.0,4.0,3.0,1.0,0.0,4.0,7.0,2.0,2.0,4.0,0.0,5.0,6.0,7.0,7.0,2.0,3.0,1.0,0.0,2.0,7.0,7.0,5.0,4.0,6.0,7.0,7.0,4.0,1.0,6.0,1.0,2.0,6.0,3.0,1.0,3.0,2.0,0.0,6.0,1.0
2987176,0,5902471,25.96,H,2033.0,,150.0,visa,214.0,credit,156.0,87.0,4.687162,,anonymous.com,yahoo.com,12.0,31.0,6.0,3.0,0.0,37.0,10.0,14.0,28.0,33.0,17.0,38.0,1.0,8.0,254.0,153.0,361.0,236.0,87.0,161.0,314.0,400.0,567.0,192.0,119.0,109.0,81.0,93.0,108.0,F,T,F,F,T,T,T,T,T,1.0,1.0,1.0,6.0,1.0,6.0,7.0,5.0,2.0,1.0,7.0,3.0,5.0,0.0,3.0,6.0,7.0,2.0,0.0,5.0,4.0,2.0,2.0,3.0,0.0,5.0,2.0,4.0,7.0,6.0,7.0,3.0,5.0,1.0,3.0,5.0,2.0,6.0,5.0,5.0
2987177,1,5940113,21.15,S,15513.0,183.0,185.0,discover,141.0,debit,304.0,87.0,3.7006013,192.66122,aol.com,gmail.com,15.0,36.0,8.0,2.0,28.0,21.0,11.0,8.0,27.0,34.0,17.0,1.0,38.0,24.0,245.0,246.0,103.0,169.0,201.0,569.0,105.0,74.0,313.0,513.0,201.0,50.0,358.0,192.0,29.0,T,F,T,F,F,F,F,F,F,7.0,5.0,0.0,1.0,2.0,5.0,5.0,3.0,0.0,0.0,2.0,3.0,5.0,7.0,1.0,7.0,7.0,1.0,3.0,2.0,5.0,2.0,1.0,0.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,7.0,2.0,2.0,2.0,4.0,1.0
2987178,0,5947044,92.46,H,1054.0,300.0,150.0,visa,202.0,debit,496.0,87.0,15.767332,41.80771,yahoo.com,gmail.com,35.0,20.0,23.0,25.0,39.0,1.0,32.0,15.0,38.0,17.0,16.0,15.0,21.0,38.0,233.0,496.0,,,77.0,267.0,167.0,170.0,338.0,370.0,72.0,581.0,34.0,222.0,425.0,F,F,T,F,F,T,F,T,T,0.0,5.0,5.0,0.0,4.0,3.0,,5.0,0.0,2.0,0.0,4.0,0.0,1.0,4.0,0.0,3.0,4.0,5.0,4.0,2.0,3.0,4.0,4.0,6.0,0.0,7.0,0.0,7.0,4.0,4.0,7.0,5.0,2.0,3.0,6.0,7.0,6.0,1.0,1.0
2987179,0,6090390,10.08,H,12855.0,,150.0,visa,227.0,credit,120.0,87.0,73.8451,92.62845,gmail.com,gmail.com,14.0,39.0,33.0,12.0,11.0,4.0,18.0,27.0,4.0,12.0,14.0,33.0,37.0,17.0,253.0,518.0,294.0,389.0,103.0,396.0,212.0,229.0,8.0,364.0,467.0,474.0,172.0,402.0,372.0,F,T,F,T,T,F,T,T,T,3.0,3.0,6.0,3.0,6.0,2.0,6.0,3.0,2.0,0.0,4.0,0.0,3.0,6.0,3.0,4.0,7.0,6.0,3.0,5.0,6.0,6.0,5.0,0.0,3.0,7.0,1.0,0.0,7.0,0.0,5.0,6.0,4.0,1.0,3.0,2.0,5.0,1.0,7.0,1.0
2987180,0,6123534,83.82,S,12674.0,197.0,185.0,american express,169.0,credit,216.0,87.0,36.44558,,aol.com,yahoo.com,23.0,7.0,8.0,9.0,8.0,4.0,20.0,26.0,38.0,38.0,21.0,19.0,5.0,37.0,399.0,141.0,87.0,,511.0,589.0,565.0,543.0,274.0,372.0,565.0,564.0,195.0,358.0,277.0,T,T,F,T,F,T,F,T,T,7.0,5.0,2.0,3.0,6.0,4.0,,3.0,2.0,5.0,0.0,1.0,7.0,6.0,4.0,3.0,5.0,7.0,0.0,6.0,4.0,7.0,6.0,3.0,4.0,4.0,5.0,2.0,7.0,5.0,2.0,3.0,4.0,6.0,0.0,4.0,3.0,1.0,5.0,7.0
2987181,0,6128123,61.12,R,4339.0,,150.0,american express,112.0,debit,136.0,87.0,55.669403,41.86004,hotmail.com,gmail.com,5.0,11.0,8.0,16.0,12.0,11.0,28.0,27.0,2.0,18.0,14.0,20.0,10.0,25.0,298.0,305.0,433.0,,278.0,473.0,142.0,527.0,409.0,98.0,63.0,144.0,389.0,406.0,354.0,F,F,T,T,F,T,T,F,F,4.0,1.0,0.0,6.0,2.0,5.0,0.0,0.0,7.0,0.0,1.0,7.0,7.0,4.0,3.0,4.0,1.0,1.0,2.0,3.0,0.0,5.0,0.0,2.0,4.0,2.0,3.0,6.0,5.0,0.0,5.0,7.0,3.0,4.0,3.0,6.0,5.0,3.0,2.0,7.0
2987182,0,6132627,46.42,S,13873.0,297.0,185.0,discover,151.0,credit,241.0,87.0,28.153666,69.34222,anonymous.com,gmail.com,37.0,37.0,32.0,29.0,8.0,13.0,5.0,24.0,35.0,17.0,24.0,22.0,18.0,36.0,76.0,199.0,,,214.0,449.0,415.0,462.0,297.0,576.0,142.0,173.0,297.0,18.0,485.0,T,T,F,T,T,T,T,F,T,6.0,6.0,2.0,5.0,0.0,4.0,,4.0,2.0,0.0,7.0,1.0,1.0,6.0,4.0,1.0,0.0,3.0,0.0,4.0,7.0,4.0,5.0,7.0,4.0,5.0,7.0,2.0,5.0,4.0,7.0,4.0,2.0,6.0,7.0,7.0,0.0,3.0,2.0,6.0
2987183,0,6161213,313.28,C,4053.0,,150.0,american express,156.0,debit,271.0,87.0,20.78676,53.665707,yahoo.com,yahoo.com,23.0,7.0,27.0,7.0,8.0,25.0,34.0,2.0,26.0,26.0,15.0,28.0,1.0,36.0,339.0,310.0,,440.0,251.0,581.0,73.0,63.0,368.0,178.0,514.0,169.0,115.0,308.0,498.0,T,T,F,F,F,T,F,T,F,3.0,0.0,6.0,0.0,2.0,4.0,,6.0,2.0,1.0,0.0,1.0,3.0,6.0,2.0,0.0,0.0,5.0,4.0,6.0,6.0,7.0,2.0,5.0,5.0,4.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,6.0,7.0,6.0,6.0,5.0,0.0,0.0
2987184,0,6185106,27.54,W,4926.0,,185.0,visa,231.0,debit,372.0,87.0,159.687,188.69969,yahoo.com,yahoo.com,30.0,26.0,36.0,38.0,19.0,12.0,14.0,25.0,19.0,37.0,25.0,37.0,4.0,0.0,160.0,227.0,481.0,,582.0,413.0,573.0,294.0,485.0,471.0,527.0,335.0,278.0,126.0,260.0,T,T,F,T,T,F,T,T,T,6.0,6.0,4.0,3.0,1.0,2.0,6.0,6.0,7.0,2.0,6.0,6.0,6.0,4.0,7.0,1.0,1.0,0.0,1.0,6.0,0.0,1.0,2.0,4.0,6.0,2.0,7.0,4.0,5.0,3.0,0.0,1.0,6.0,2.0,7.0,5.0,4.0,5.0,2.0,2.0
2987185,0,6242689,526.54,R,15128.0,306.0,150.0,visa,231.0,credit,213.0,87.0,54.931164,52.40388,yahoo.com,gmail.com,24.0,8.0,31.0,16.0,31.0,29.0,26.0,35.0,15.0,5.0,37.0,35.0,13.0,32.0,64.0,3.0,,251.0,294.0,138.0,387.0,290.0,13.0,593.0,460.0,109.0,275.0,137.0,355.0,T,F,F,T,T,T,F,T,F,5.0,6.0,0.0,6.0,7.0,1.0,2.0,2.0,6.0,0.0,4.0,7.0,7.0,1.0,4.0,1.0,2.0,5.0,3.0,5.0,3.0,3.0,0.0,6.0,1.0,2.0,6.0,2.0,2.0,6.0,5.0,3.0,3.0,2.0,2.0,5.0,2.0,7.0,1.0,7.0
2987186,0,6256298,42.61,W,18036.0,244.0,185.0,mastercard,179.0,credit,169.0,87.0,68.51922,519.7059,yahoo.com,yahoo.com,14.0,13.0,38.0,6.0,28.0,11.0,17.0,25.0,3.0,39.0,8.0,25.0,29.0,7.0,503.0,554.0,,72.0,281.0,436.0,258.0,382.0,542.0,144.0,429.0,141.0,212.0,464.0,346.0,T,F,F,T,F,F,F,F,F,4.0,5.0,0.0,5.0,0.0,3.0,2.0,5.0,0.0,5.0,2.0,6.0,2.0,3.0,2.0,0.0,0.0,1.0,7.0,3.0,5.0,1.0,1.0,1.0,3.0,0.0,5.0,3.0,6.0,2.0,6.0,0.0,3.0,7.0,0.0,3.0,5.0,5.0,7.0,4.0
2987187,0,6259500,13.4,W,5605.0,,150.0,visa,233.0,debit,174.0,87.0,0.020148119,44.76723,hotmail.com,gmail.com,13.0,19.0,7.0,2.0,38.0,10.0,30.0,23.0,32.0,16.0,2.0,23.0,28.0,32.0,187.0,382.0,,352.0,556.0,193.0,207.0,506.0,490.0,380.0,516.0,584.0,320.0,84.0,569.0,F,T,T,F,F,T,T,T,F,0.0,6.0,0.0,4.0,6.0,7.0,6.0,1.0,0.0,1.0,2.0,0.0,6.0,7.0,0.0,2.0,4.0,0.0,4.0,4.0,5.0,1.0,3.0,2.0,6.0,7.0,0.0,4.0,1.0,4.0,6.0,1.0,5.0,2.0,1.0,5.0,0.0,1.0,3.0,0.0
2987188,0,6273084,58.96,S,17031.0,176.0,185.0,american express,161.0,credit,512.0,87.0,1.6677144,84.038124,gmail.com,hotmail.com,28.0,14.0,10.0,34.0,14.0,11.0,24.0,8.0,29.0,1.0,21.0,14.0,3.0,32.0,357.0,277.0,,20.0,22.0,198.0,212.0,192.0,251.0,25.0,224.0,211.0,195.0,18.0,456.0,T,T,T,F,T,T,T,F,T,7.0,7.0,6.0,4.0,5.0,5.0,4.0,5.0,0.0,6.0,3.0,6.0,6.0,1.0,5.0,5.0,3.0,0.0,6.0,7.0,1.0,3.0,1.0,6.0,3.0,5.0,0.0,6.0,3.0,2.0,7.0,7.0,4.0,0.0,1.0,4.0,3.0,0.0,5.0,1.0
2987189,0,6283921,16.71,H,16891.0,215.0,185.0,visa,157.0,debit,519.0,87.0,28.87243,,aol.com,yahoo.com,34.0,34.0,9.0,4.0,19.0,13.0,6.0,31.0,37.0,12.0,4.0,4.0,2.0,10.0,103.0,64.0,299.0,15.0,286.0,386.0,135.0,334.0,458.0,381.0,536.0,468.0,200.0,292.0,188.0,F,F,T,F,T,F,F,F,F,0.0,1.0,6.0,4.0,0.0,6.0,5.0,3.0,3.0,4.0,4.0,2.0,1.0,7.0,3.0,7.0,4.0,7.0,2.0,1.0,0.0,6.0,2.0,5.0,3.0,2.0,5.0,6.0,2.0,2.0,2.0,1.0,7.0,4.0,0.0,4.0,7.0,2.0,6.0,6.0
2987190,0,6328175,23.88,C,14387.0,,150.0,discover,217.0,debit,197.0,87.0,69.94666,98.90713,hotmail.com,hotmail.com,5.0,38.0,2.0,16.0,15.0,33.0,7.0,18.0,29.0,18.0,9.0,28.0,26.0,2.0,203.0,42.0,,246.0,448.0,189.0,359.0,158.0,39.0,264.0,531.0,137.0,470.0,441.0,532.0,T,F,F,T,F,T,T,T,F,2.0,4.0,3.0,1.0,5.0,5.0,2.0,7.0,4.0,0.0,7.0,0.0,0.0,1.0,1.0,5.0,4.0,5.0,7.0,5.0,7.0,2.0,4.0,0.0,5.0,5.0,3.0,6.0,6.0,1.0,7.0,4.0,1.0,7.0,5.0,2.0,6.0,7.0,7.0,7.0
2987191,0,6353530,84.5,S,3436.0,552.0,150.0,american express,193.0,debit,185.0,87.0,38.423622,,aol.com,gmail.com,33.0,20.0,31.0,26.0,1.0,9.0,35.0,10.0,38.0,27.0,31.0,0.0,14.0,16.0,231.0,287.0,,417.0,308.0,14.0,519.0,126.0,184.0,43.0,137.0,557.0,151.0,306.0,238.0,F,T,F,F,F,T,T,F,T,5.0,5.0,5.0,4.0,4.0,7.0,4.0,5.0,2.0,3.0,2.0,7.0,0.0,5.0,3.0,1.0,2.0,6.0,5.0,6.0,7.0,6.0,0.0,1.0,7.0,5.0,2.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,6.0,3.0,3.0
2987192,0,6397608,100.6,W,6209.0,572.0,150.0,discover,173.0,debit,123.0,87.0,0.20894557,,hotmail.com,hotmail.com,33.0,21.0,26.0,20.0,15.0,10.0,20.0,19.0,35.0,22.0,16.0,27.0,31.0,12.0,80.0,389.0,,65.0,520.0,599.0,144.0,187.0,64.0,403.0,43.0,416.0,197.0,96.0,454.0,F,T,F,T,T,F,T,F,T,6.0,7.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,2.0,1.0,5.0,3.0,2.0,4.0,5.0,4.0,3.0,5.0,4.0,7.0,1.0,2.0,1.0,6.0,5.0,1.0,2.0,4.0,4.0,3.0,5.0,5.0,0.0,4.0,5.0,0.0,1.0
2987193,0,6483328,27.54,C,12792.0,350.0,185.0,visa,163.0,credit,522.0,87.0,41.492252,,yahoo.com,yahoo.com,4.0,2.0,3.0,10.0,10.0,38.0,11.0,4.0,17.0,5.0,21.0,19.0,11.0,22.0,584.0,156.0,,297.0,532.0,342.0,448.0,441.0,381.0,581.0,312.0,517.0,84.0,464.0,586.0,T,T,T,T,T,T,T,F,F,4.0,5.0,4.0,0.0,1.0,5.0,,6.0,1.0,7.0,5.0,5.0,5.0,1.0,6.0,2.0,7.0,6.0,4.0,6.0,5.0,5.0,2.0,0.0,7.0,1.0,3.0,1.0,6.0,0.0,7.0,7.0,4.0,2.0,1.0,5.0,5.0,2.0,4.0,0.0
2987194,0,6501177,161.77,H,18386.0,178.0,185.0,mastercard,198.0,debit,410.0,87.0,48.30181,,hotmail.com,gmail.com,4.0,9.0,7.0,4.0,19.0,26.0,5.0,37.0,28.0,19.0,31.0,31.0,14.0,3.0,186.0,446.0,,,201.0,402.0,339.0,262.0,513.0,49.0,454.0,309.0,418.0,229.0,485.0,T,T,F,T,T,F,T,F,T,3.0,4.0,2.0,5.0,2.0,0.0,,5.0,4.0,4.0,0.0,0.0,3.0,3.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,1.0,6.0,5.0,5.0,1.0,3.0,1.0,3.0,7.0,7.0,3.0,6.0,3.0,5.0,0.0,4.0,3.0,7.0,1.0
2987195,0,6535655,195.05,C,15171.0,478.0,185.0,discover,205.0,debit,434.0,87.0,129.87184,,gmail.com,hotmail.com,27.0,1.0,7.0,28.0,6.0,7.0,5.0,28.0,10.0,9.0,5.0,37.0,8.0,1.0,349.0,235.0,,375.0,490.0,485.0,464.0,408.0,360.0,535.0,509.0,543.0,423.0,425.0,64.0,F,F,F,T,T,F,T,F,F,3.0,4.0,6.0,1.0,1.0,1.0,,1.0,2.0,6.0,7.0,1.0,5.0,1.0,5.0,7.0,2.0,6.0,1.0,6.0,3.0,6.0,5.0,0.0,0.0,0.0,2.0,7.0,5.0,5.0,4.0,1.0,5.0,3.0,0.0,0.0,2.0,5.0,2.0,6.0
2987196,0,6558321,265.05,H,8312.0,346.0,150.0,american express,168.0,credit,227.0,87.0,0.14767258,9.941322,aol.com,gmail.com,33.0,34.0,16.0,19.0,29.0,34.0,36.0,13.0,31.0,10.0,19.0,22.0,10.0,17.0,339.0,6.0,497.0,450.0,146.0,380.0,461.0,414.0,426.0,506.0,85.0,217.0,406.0,121.0,123.0,T,F,F,F,T,F,T,T,T,7.0,1.0,3.0,0.0,4.0,0.0,5.0,2.0,0.0,2.0,7.0,7.0,0.0,2.0,5.0,5.0,4.0,0.0,2.0,5.0,5.0,1.0,6.0,6.0,6.0,6.0,7.0,4.0,7.0,1.0,4.0,0.0,7.0,1.0,5.0,2.0,5.0,7.0,0.0,6.0
2987197,0,6608686,97.74,S,5093.0,524.0,185.0,mastercard,104.0,credit,382.0,87.0,2.9456546,45.34267,anonymous.com,gmail.com,15.0,9.0,18.0,1.0,33.0,7.0,39.0,31.0,24.0,28.0,1.0,22.0,28.0,30.0,257.0,322.0,,189.0,143.0,366.0,23.0,217.0,85.0,328.0,226.0,287.0,100.0,547.0,477.0,F,F,F,F,T,T,F,F,T,2.0,2.0,6.0,6.0,4.0,3.0,7.0,1.0,5.0,1.0,0.0,4.0,4.0,7.0,6.0,3.0,6.0,4.0,5.0,0.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,0.0,6.0,7.0,3.0,6.0,0.0,3.0,6.0,1.0,3.0,4.0,5.0,2.0
2987198,0,6612188,244.64,W,17709.0,,150.0,mastercard,114.0,debit,126.0,87.0,57.807697,40.073097,gmail.com,hotmail.com,25.0,13.0,11.0,7.0,38.0,6.0,15.0,2.0,17.0,32.0,19.0,19.0,18.0,12.0,351.0,108.0,,,586.0,475.0,12.0,573.0,560.0,540.0,460.0,36.0,270.0,170.0,74.0,F,F,T,F,F,T,F,F,F,6.0,3.0,4.0,3.0,1.0,1.0,,2.0,4.0,1.0,2.0,7.0,5.0,0.0,0.0,3.0,4.0,6.0,3.0,6.0,0.0,6.0,1.0,6.0,2.0,6.0,2.0,3.0,3.0,2.0,6.0,0.0,4.0,2.0,2.0,5.0,7.0,0.0,4.0,7.0
2987199,0,6615466,6.9,W,5806.0,,185.0,american express,120.0,credit,397.0,87.0,34.592087,,hotmail.com,gmail.com,39.0,33.0,37.0,22.0,3.0,17.0,8.0,15.0,25.0,6.0,8.0,14.0,26.0,12.0,339.0,8.0,21.0,,7.0,177.0,549.0,27.0,115.0,185.0,36.0,102.0,175.0,582.0,6.0,F,F,T,T,F,F,T,T,F,0.0,7.0,3.0,3.0,0.0,3.0,,7.0,3.0,3.0,6.0,1.0,7.0,6.0,3.0,2.0,6.0,7.0,6.0,5.0,2.0,5.0,1.0,3.0,4.0,4.0,5.0,7.0,1.0,4.0,7.0,2.0,6.0,6.0,2.0,1.0,6.0,6.0,1.0,7.0
2987200,0,6620364,38.49,S,6954.0,503.0,150.0,american express,164.0,debit,355.0,87.0,14.652393,22.133585,hotmail.com,yahoo.com,12.0,28.0,8.0,6.0,4.0,27.0,16.0,26.0,11.0,24.0,36.0,3.0,3.0,6.0,48.0,78.0,176.0,363.0,211.0,497.0,93.0,538.0,315.0,432.0,433.0,462.0,458.0,226.0,154.0,T,F,F,F,T,F,T,F,T,5.0,6.0,7.0,4.0,5.0,1.0,,7.0,7.0,6.0,6.0,7.0,2.0,5.0,5.0,3.0,0.0,2.0,4.0,1.0,2.0,2.0,1.0,7.0,4.0,0.0,0.0,0.0,7.0,5.0,1.0,6.0,4.0,1.0,3.0,3.0,7.0,7.0,0.0,7.0
2987201,1,6637474,21.04,R,17782.0,211.0,185.0,mastercard,185.0,credit,245.0,87.0,20.538671,,yahoo.com,gmail.com,9.0,24.0,22.0,15.0,38.0,7.0,5.0,0.0,24.0,16.0,10.0,1.0,21.0,11.0,401.0,170.0,470.0,261.0,377.0,434.0,344.0,4.0,409.0,418.0,174.0,196.0,202.0,436.0,291.0,T,T,F,F,F,F,T,F,F,5.0,5.0,7.0,4.0,3.0,0.0,2.0,4.0,6.0,3.0,1.0,6.0,4.0,5.0,1.0,5.0,0.0,1.0,0.0,5.0,2.0,2.0,4.0,2.0,4.0,6.0,4.0,3.0,2.0,6.0,1.0,4.0,2.0,6.0,4.0,5.0,3.0,0.0,4.0,6.0
2987202,0,6641158,62.25,R,10772.0,,185.0,visa,212.0,credit,412.0,87.0,23.879646,58.009583,gmail.com,gmail.com,39.0,1.0,17.0,4.0,33.0,30.0,21.0,28.0,18.0,13.0,8.0,28.0,18.0,11.0,68.0,308.0,48.0,19.0,248.0,109.0,451.0,229.0,513.0,348.0,13.0,61.0,249.0,301.0,77.0,F,T,F,T,F,T,T,F,T,5.0,0.0,3.0,4.0,2.0,3.0,,2.0,0.0,7.0,7.0,7.0,3.0,2.0,3.0,7.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,0.0,1.0,4.0,6.0,6.0,0.0,6.0,6.0,6.0,0.0,4.0,4.0,5.0,3.0,1.0,4.0
2987203,0,6655464,29.12,R,5603.0,,185.0,discover,132.0,debit,384.0,87.0,74.9657,,anonymous.com,gmail.com,11.0,22.0,15.0,31.0,23.0,6.0,25.0,32.0,12.0,28.0,0.0,36.0,36.0,10.0,260.0,593.0,,566.0,506.0,87.0,302.0,495.0,560.0,500.0,145.0,175.0,272.0,45.0,92.0,F,F,F,F,T,F,F,F,T,3.0,5.0,2.0,7.0,2.0,3.0,5.0,2.0,7.0,2.0,2.0,0.0,2.0,7.0,3.0,3.0,1.0,0.0,4.0,7.0,1.0,3.0,6.0,0.0,6.0,7.0,1.0,7.0,6.0,2.0,6.0,6.0,6.0,3.0,0.0,4.0,1.0,7.0,1.0,7.0
2987204,0,6695004,45.48,R,1093.0,,150.0,american express,210.0,debit,293.0,87.0,59.032906,40.501392,yahoo.com,gmail.com,18.0,22.0,33.0,25.0,12.0,31.0,39.0,23.0,39.0,9.0,5.0,2.0,16.0,13.0,218.0,130.0,,421.0,150.0,527.0,3.0,410.0,359.0,525.0,445.0,211.0,456.0,58.0,203.0,F,T,F,T,F,F,T,T,F,5.0,3.0,5.0,5.0,0.0,3.0,7.0,7.0,0.0,1.0,2.0,0.0,5.0,2.0,6.0,1.0,0.0,6.0,2.0,2.0,3.0,0.0,7.0,6.0,2.0,0.0,6.0,2.0,3.0,2.0,0.0,5.0,2.0,2.0,3.0,2.0,6.0,7.0,2.0,5.0
2987205,0,6696790,432.85,H,8481.0,,150.0,american express,193.0,credit,182.0,87.0,20.446617,7.1692595,hotmail.com,yahoo.com,17.0,12.0,39.0,31.0,20.0,3.0,12.0,8.0,2.0,30.0,8.0,13.0,4.0,11.0,268.0,34.0,,,331.0,536.0,6.0,192.0,345.0,471.0,522.0,430.0,421.0,243.0,359.0,F,F,T,T,T,F,T,F,F,3.0,5.0,1.0,0.0,6.0,2.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,4.0,7.0,7.0,1.0,5.0,6.0,2.0,3.0,1.0,6.0,4.0,1.0,4.0,0.0,7.0,1.0,4.0,3.0,7.0,4.0,3.0,4.0,3.0,6.0,7.0,3.0,6.0
2987206,0,6761086,45.3,R,18156.0,,185.0,mastercard,107.0,debit,110.0,87.0,18.042887,,yahoo.com,yahoo.com,20.0,29.0,0.0,2.0,21.0,18.0,7.0,29.0,30.0,16.0,9.0,24.0,27.0,27.0,43.0,114.0,,31.0,75.0,596.0,401.0,531.0,250.0,353.0,48.0,54.0,491.0,115.0,326.0,T,T,F,T,F,F,T,F,T,4.0,3.0,3.0,1.0,6.0,3.0,4.0,6.0,7.0,0.0,5.0,0.0,6.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,7.0,5.0,3.0,6.0,4.0,0.0,6.0,6.0,4.0,6.0,6.0,7.0,6.0,3.0
2987207,0,6767655,86.07,W,8525.0,231.0,150.0,visa,149.0,debit,512.0,87.0,14.970257,,anonymous.com,gmail.com,10.0,37.0,18.0,15.0,33.0,25.0,5.0,13.0,8.0,3.0,29.0,28.0,5.0,13.0,420.0,191.0,146.0,,126.0,60.0,538.0,82.0,340.0,586.0,278.0,15.0,256.0,365.0,478.0,T,T,T,T,F,T,T,T,F,7.0,5.0,6.0,3.0,4.0,0.0,5.0,7.0,7.0,5.0,1.0,0.0,0.0,7.0,1.0,0.0,7.0,2.0,0.0,6.0,3.0,1.0,3.0,6.0,4.0,4.0,6.0,3.0,1.0,3.0,0.0,1.0,1.0,7.0,5.0,3.0,0.0,0.0,3.0,1.0
